"Order ID","Order Date","CustomerName","State","City","Amount","Profit","Quantity","Category","Sub-Category","PaymentMode"
"B-25606",NA,NA,NA,NA,87,4,2,"Clothing","Shirt","COD"
"B-25928",NA,NA,NA,NA,122,15,3,"Electronics","Accessories","EMI"
"B-26005",NA,NA,NA,NA,87,10,3,"Clothing","Stole","COD"
"B-25963",NA,NA,NA,NA,53,8,3,"Furniture","Furnishings","UPI"
"B-25952",NA,NA,NA,NA,87,-32,9,"Clothing","Skirt","COD"
"B-25683",NA,NA,NA,NA,86,-55,6,"Clothing","Saree","COD"
"B-25914",NA,NA,NA,NA,125,22,3,"Clothing","Stole","EMI"
"B-25828",NA,NA,NA,NA,128,-3,3,"Clothing","Saree","Debit Card"
"B-25743",NA,NA,NA,NA,143,-124,5,"Clothing","Saree","UPI"
"B-26085",NA,NA,NA,NA,86,22,2,"Clothing","Saree","COD"
"B-25869",NA,NA,NA,NA,86,9,3,"Clothing","Saree","COD"
"B-25773",NA,NA,NA,NA,85,-9,4,"Clothing","Saree","COD"
"B-25700",NA,NA,NA,NA,129,-75,5,"Clothing","Shirt","Debit Card"
"B-25921",NA,NA,NA,NA,84,-42,2,"Electronics","Accessories","COD"
"B-25730",NA,NA,NA,NA,83,-81,3,"Furniture","Chairs","COD"
"B-26083",NA,NA,NA,NA,143,6,2,"Electronics","Accessories","UPI"
"B-25849",NA,NA,NA,NA,336,123,3,"Electronics","Phones","UPI"
"B-25909",NA,NA,NA,NA,323,122,5,"Electronics","Phones","UPI"
"B-26038",NA,NA,NA,NA,130,61,3,"Clothing","Shirt","Debit Card"
"B-25999",NA,NA,NA,NA,152,-3,5,"Clothing","Saree","COD"
"B-25928",NA,NA,NA,NA,25,10,1,"Furniture","Furnishings","UPI"
"B-25878",NA,NA,NA,NA,140,15,5,"Clothing","Stole","UPI"
"B-25843",NA,NA,NA,NA,45,0,2,"Clothing","Stole","UPI"
"B-25959",NA,NA,NA,NA,132,49,3,"Clothing","Shirt","COD"
"B-25630",NA,NA,NA,NA,133,12,5,"Clothing","Stole","Debit Card"
"B-25858",NA,NA,NA,NA,82,13,2,"Clothing","Shirt","COD"
"B-26096",NA,NA,NA,NA,140,56,4,"Clothing","Shirt","UPI"
"B-25838",NA,NA,NA,NA,81,19,7,"Clothing","Hankerchief","COD"
"B-25943",NA,NA,NA,NA,137,38,5,"Clothing","Hankerchief","Debit Card"
"B-25780",NA,NA,NA,NA,137,-41,3,"Electronics","Phones","Debit Card"
"B-25949",NA,NA,NA,NA,140,57,2,"Clothing","Trousers","Debit Card"
"B-25892",NA,NA,NA,NA,139,30,3,"Clothing","Shirt","UPI"
"B-26054",NA,NA,NA,NA,138,11,5,"Clothing","Stole","UPI"
"B-25988",NA,NA,NA,NA,79,-124,9,"Clothing","Skirt","COD"
"B-25939",NA,NA,NA,NA,136,41,3,"Electronics","Accessories","UPI"
"B-26083",NA,NA,NA,NA,145,16,3,"Clothing","T-shirt","Debit Card"
"B-26078",NA,NA,NA,NA,44,20,2,"Clothing","T-shirt","UPI"
"B-25902",NA,NA,NA,NA,79,6,7,"Clothing","Saree","COD"
"B-25676",NA,NA,NA,NA,79,36,4,"Clothing","Shirt","COD"
"B-26016",NA,NA,NA,NA,134,-13,3,"Electronics","Electronic Games","UPI"
"B-25950",NA,NA,NA,NA,133,5,5,"Clothing","Stole","UPI"
"B-26056",NA,NA,NA,NA,47,20,7,"Clothing","Hankerchief","UPI"
"B-25645",NA,NA,NA,NA,133,-42,1,"Electronics","Printers","UPI"
"B-25906",NA,NA,NA,NA,78,27,3,"Clothing","Stole","COD"
"B-26017",NA,NA,NA,NA,78,7,1,"Furniture","Chairs","COD"
"B-25644",NA,NA,NA,NA,76,-92,8,"Furniture","Furnishings","COD"
"B-25679",NA,NA,NA,NA,76,-50,1,"Clothing","Saree","COD"
"B-25854",NA,NA,NA,NA,76,19,3,"Clothing","Hankerchief","COD"
"B-25670",NA,NA,NA,NA,74,29,3,"Clothing","Stole","COD"
"B-25792",NA,NA,NA,NA,74,-25,3,"Clothing","Stole","COD"
"B-25808",NA,NA,NA,NA,146,-63,3,"Electronics","Electronic Games","Debit Card"
"B-25750",NA,NA,NA,NA,73,-31,1,"Furniture","Bookcases","COD"
"B-26051",NA,NA,NA,NA,80,22,3,"Clothing","Stole","UPI"
"B-26076",NA,NA,NA,NA,133,46,5,"Clothing","Shirt","EMI"
"B-25946",NA,NA,NA,NA,146,7,2,"Electronics","Phones","Debit Card"
"B-25648",NA,NA,NA,NA,130,-41,4,"Clothing","Saree","EMI"
"B-25992",NA,NA,NA,NA,141,41,3,"Clothing","Shirt","UPI"
"B-25848",NA,NA,NA,NA,147,21,3,"Furniture","Furnishings","Debit Card"
"B-25697",NA,NA,NA,NA,73,-7,1,"Electronics","Phones","COD"
"B-25659",NA,NA,NA,NA,148,72,7,"Clothing","T-shirt","Debit Card"
"B-25716",NA,NA,NA,NA,58,0,4,"Clothing","Saree","UPI"
"B-25652",NA,NA,NA,NA,21,-13,3,"Clothing","Leggings","UPI"
"B-26093",NA,NA,NA,NA,148,25,3,"Clothing","Saree","Debit Card"
"B-25725",NA,NA,NA,NA,144,-7,4,"Electronics","Electronic Games","COD"
"B-25661",NA,NA,NA,NA,145,-104,5,"Furniture","Chairs","UPI"
"B-25693",NA,NA,NA,NA,72,-49,1,"Electronics","Phones","COD"
"B-25910",NA,NA,NA,NA,125,15,5,"Clothing","Shirt","EMI"
"B-25943",NA,NA,NA,NA,149,15,3,"Clothing","Saree","Debit Card"
"B-26100",NA,NA,NA,NA,72,16,2,"Clothing","Shirt","COD"
"B-25830",NA,NA,NA,NA,71,0,8,"Clothing","Skirt","COD"
"B-25932",NA,NA,NA,NA,71,-14,4,"Furniture","Furnishings","COD"
"B-25929",NA,NA,NA,NA,154,-85,3,"Furniture","Chairs","EMI"
"B-25708",NA,NA,NA,NA,191,13,8,"Furniture","Furnishings","COD"
"B-25921",NA,NA,NA,NA,170,19,5,"Clothing","T-shirt","UPI"
"B-25755",NA,NA,NA,NA,47,-3,2,"Clothing","Stole","UPI"
"B-25640",NA,NA,NA,NA,122,-47,4,"Clothing","Saree","EMI"
"B-25838",NA,NA,NA,NA,70,26,5,"Clothing","Hankerchief","COD"
"B-26025",NA,NA,NA,NA,155,5,3,"Clothing","Stole","EMI"
"B-25789",NA,NA,NA,NA,67,-86,9,"Furniture","Furnishings","COD"
"B-25697",NA,NA,NA,NA,67,-42,3,"Clothing","Stole","COD"
"B-25797",NA,NA,NA,NA,148,-101,2,"Furniture","Bookcases","UPI"
"B-26064",NA,NA,NA,NA,122,38,6,"Clothing","T-shirt","Credit Card"
"B-25732",NA,NA,NA,NA,16,-5,2,"Clothing","Stole","UPI"
"B-25654",NA,NA,NA,NA,121,-17,3,"Furniture","Furnishings","Credit Card"
"B-25750",NA,NA,NA,NA,42,-15,12,"Clothing","Skirt","UPI"
"B-25751",NA,NA,NA,NA,65,-4,6,"Clothing","Hankerchief","COD"
"B-25889",NA,NA,NA,NA,119,-43,7,"Clothing","Kurti","Credit Card"
"B-25683",NA,NA,NA,NA,155,56,3,"Furniture","Furnishings","EMI"
"B-25602",NA,NA,NA,NA,119,-5,8,"Clothing","Saree","Credit Card"
"B-25871",NA,NA,NA,NA,118,25,4,"Clothing","Hankerchief","Credit Card"
"B-25953",NA,NA,NA,NA,116,22,1,"Electronics","Accessories","Credit Card"
"B-25950",NA,NA,NA,NA,158,-29,10,"Clothing","Hankerchief","EMI"
"B-26091",NA,NA,NA,NA,158,69,3,"Clothing","Stole","EMI"
"B-25753",NA,NA,NA,NA,65,-52,3,"Electronics","Accessories","COD"
"B-25611",NA,NA,NA,NA,160,-59,2,"Clothing","Saree","EMI"
"B-25935",NA,NA,NA,NA,162,20,3,"Furniture","Chairs","EMI"
"B-25886",NA,NA,NA,NA,63,1,4,"Clothing","T-shirt","COD"
"B-25833",NA,NA,NA,NA,64,27,5,"Clothing","Hankerchief","UPI"
"B-25665",NA,NA,NA,NA,166,-113,4,"Electronics","Accessories","EMI"
"B-25694",NA,NA,NA,NA,167,43,7,"Clothing","T-shirt","EMI"
"B-25668",NA,NA,NA,NA,123,17,3,"Furniture","Furnishings","COD"
"B-25945",NA,NA,NA,NA,63,14,2,"Clothing","Shirt","COD"
"B-25954",NA,NA,NA,NA,891,0,5,"Clothing","Saree","COD"
"B-25818",NA,NA,NA,NA,75,28,9,"Clothing","Hankerchief","UPI"
"B-25861",NA,NA,NA,NA,62,6,5,"Clothing","Hankerchief","COD"
"B-25721",NA,NA,NA,NA,29,-18,7,"Clothing","Skirt","UPI"
"B-26024",NA,NA,NA,NA,168,18,6,"Clothing","Stole","Debit Card"
"B-26056",NA,NA,NA,NA,70,24,3,"Clothing","Stole","UPI"
"B-26050",NA,NA,NA,NA,169,55,4,"Clothing","Saree","Debit Card"
"B-25708",NA,NA,NA,NA,32,-8,2,"Clothing","Stole","COD"
"B-25651",NA,NA,NA,NA,44,-8,3,"Clothing","Stole","UPI"
"B-25616",NA,NA,NA,NA,116,-56,5,"Clothing","Stole","Credit Card"
"B-25827",NA,NA,NA,NA,156,21,3,"Furniture","Chairs","COD"
"B-25996",NA,NA,NA,NA,62,6,6,"Clothing","Skirt","COD"
"B-25830",NA,NA,NA,NA,54,1,2,"Clothing","Saree","UPI"
"B-25951",NA,NA,NA,NA,111,11,9,"Clothing","Hankerchief","Credit Card"
"B-25713",NA,NA,NA,NA,158,-63,4,"Furniture","Chairs","UPI"
"B-25678",NA,NA,NA,NA,7,-3,2,"Clothing","Skirt","UPI"
"B-25901",NA,NA,NA,NA,61,28,2,"Clothing","Hankerchief","UPI"
"B-25798",NA,NA,NA,NA,61,-50,4,"Clothing","Hankerchief","COD"
"B-25902",NA,NA,NA,NA,154,26,4,"Electronics","Accessories","COD"
"B-25851",NA,NA,NA,NA,62,1,3,"Clothing","Saree","COD"
"B-25944",NA,NA,NA,NA,169,38,3,"Clothing","Saree","Debit Card"
"B-25939",NA,NA,NA,NA,61,18,2,"Electronics","Accessories","COD"
"B-25656",NA,NA,NA,NA,61,-23,2,"Clothing","Saree","COD"
"B-25695",NA,NA,NA,NA,171,14,9,"Clothing","Shirt","Debit Card"
"B-25781",NA,NA,NA,NA,60,-49,8,"Clothing","Hankerchief","COD"
"B-25783",NA,NA,NA,NA,25,-11,1,"Clothing","Stole","UPI"
"B-25867",NA,NA,NA,NA,163,26,4,"Clothing","Shirt","COD"
"B-25993",NA,NA,NA,NA,173,86,1,"Electronics","Printers","Debit Card"
"B-25755",NA,NA,NA,NA,257,-3,2,"Furniture","Bookcases","UPI"
"B-25880",NA,NA,NA,NA,108,37,2,"Clothing","Stole","Credit Card"
"B-25941",NA,NA,NA,NA,177,41,4,"Clothing","Shirt","Debit Card"
"B-25757",NA,NA,NA,NA,106,15,7,"Clothing","Hankerchief","Credit Card"
"B-25754",NA,NA,NA,NA,41,-14,5,"Clothing","Leggings","UPI"
"B-25653",NA,NA,NA,NA,168,-10,3,"Electronics","Accessories","UPI"
"B-25821",NA,NA,NA,NA,60,21,4,"Clothing","Stole","COD"
"B-25706",NA,NA,NA,NA,31,-11,4,"Clothing","Stole","COD"
"B-26064",NA,NA,NA,NA,179,0,2,"Clothing","Saree","Debit Card"
"B-25803",NA,NA,NA,NA,106,12,3,"Clothing","Trousers","Credit Card"
"B-26076",NA,NA,NA,NA,60,13,2,"Clothing","T-shirt","COD"
"B-25603",NA,NA,NA,NA,180,5,3,"Clothing","Trousers","Debit Card"
"B-25903",NA,NA,NA,NA,60,-10,2,"Furniture","Furnishings","COD"
"B-25938",NA,NA,NA,NA,59,25,3,"Clothing","Stole","COD"
"B-25868",NA,NA,NA,NA,170,73,2,"Electronics","Accessories","UPI"
"B-25956",NA,NA,NA,NA,59,10,2,"Clothing","Hankerchief","COD"
"B-25652",NA,NA,NA,NA,24,-21,7,"Clothing","Skirt","COD"
"B-25883",NA,NA,NA,NA,105,-26,8,"Clothing","Leggings","Credit Card"
"B-26096",NA,NA,NA,NA,103,46,2,"Clothing","Saree","Credit Card"
"B-25969",NA,NA,NA,NA,171,17,6,"Clothing","T-shirt","UPI"
"B-25951",NA,NA,NA,NA,102,13,2,"Clothing","Stole","Credit Card"
"B-25855",NA,NA,NA,NA,98,12,2,"Clothing","Hankerchief","Credit Card"
"B-26091",NA,NA,NA,NA,59,10,4,"Clothing","Leggings","COD"
"B-25954",NA,NA,NA,NA,189,60,4,"Furniture","Furnishings","Debit Card"
"B-25763",NA,NA,NA,NA,58,-52,3,"Furniture","Chairs","COD"
"B-25945",NA,NA,NA,NA,60,3,3,"Clothing","Saree","UPI"
"B-25740",NA,NA,NA,NA,58,-8,2,"Clothing","Saree","COD"
"B-25818",NA,NA,NA,NA,94,20,2,"Furniture","Furnishings","UPI"
"B-25603",NA,NA,NA,NA,193,-166,3,"Clothing","Saree","EMI"
"B-25964",NA,NA,NA,NA,199,0,4,"Clothing","Stole","EMI"
"B-25930",NA,NA,NA,NA,202,89,9,"Clothing","T-shirt","EMI"
"B-25930",NA,NA,NA,NA,58,17,2,"Clothing","Hankerchief","COD"
"B-25879",NA,NA,NA,NA,57,-28,2,"Clothing","Kurti","COD"
"B-25903",NA,NA,NA,NA,204,-94,4,"Clothing","Hankerchief","EMI"
"B-25614",NA,NA,NA,NA,98,-12,2,"Electronics","Electronic Games","Credit Card"
"B-25750",NA,NA,NA,NA,22,-12,3,"Clothing","Stole","COD"
"B-25852",NA,NA,NA,NA,97,17,2,"Clothing","Stole","Credit Card"
"B-26008",NA,NA,NA,NA,57,24,5,"Clothing","Leggings","COD"
"B-26092",NA,NA,NA,NA,97,14,2,"Clothing","T-shirt","Credit Card"
"B-25689",NA,NA,NA,NA,97,17,2,"Clothing","Stole","Credit Card"
"B-25730",NA,NA,NA,NA,96,22,5,"Clothing","Stole","Credit Card"
"B-25885",NA,NA,NA,NA,94,27,2,"Clothing","Shirt","Credit Card"
"B-25999",NA,NA,NA,NA,26,-17,1,"Clothing","Stole","COD"
"B-26011",NA,NA,NA,NA,93,44,2,"Clothing","Stole","Credit Card"
"B-25754",NA,NA,NA,NA,93,-65,4,"Clothing","Stole","Credit Card"
"B-26030",NA,NA,NA,NA,92,5,6,"Clothing","Hankerchief","Credit Card"
"B-25851",NA,NA,NA,NA,57,27,2,"Clothing","T-shirt","COD"
"B-25870",NA,NA,NA,NA,57,7,3,"Furniture","Furnishings","COD"
"B-26074",NA,NA,NA,NA,57,21,4,"Clothing","Leggings","COD"
"B-25861",NA,NA,NA,NA,128,4,3,"Clothing","Saree","COD"
"B-25797",NA,NA,NA,NA,89,-4,5,"Clothing","Saree","Credit Card"
"B-25993",NA,NA,NA,NA,221,26,7,"Furniture","Furnishings","COD"
"B-25799",NA,NA,NA,NA,205,-119,3,"Clothing","Saree","Debit Card"
"B-25721",NA,NA,NA,NA,191,51,5,"Clothing","Shirt","UPI"
"B-26056",NA,NA,NA,NA,206,18,4,"Clothing","Hankerchief","Debit Card"
"B-25743",NA,NA,NA,NA,56,0,4,"Clothing","Hankerchief","COD"
"B-25854",NA,NA,NA,NA,88,16,4,"Clothing","Stole","Credit Card"
"B-25748",NA,NA,NA,NA,224,58,3,"Electronics","Phones","UPI"
"B-25976",NA,NA,NA,NA,193,8,4,"Clothing","T-shirt","UPI"
"B-25953",NA,NA,NA,NA,87,36,5,"Clothing","Stole","Credit Card"
"B-25996",NA,NA,NA,NA,189,4,1,"Clothing","Saree","UPI"
"B-25717",NA,NA,NA,NA,55,-33,2,"Furniture","Chairs","COD"
"B-25865",NA,NA,NA,NA,85,-1,3,"Clothing","Saree","Credit Card"
"B-25959",NA,NA,NA,NA,252,56,2,"Electronics","Phones","UPI"
"B-25855",NA,NA,NA,NA,197,73,1,"Furniture","Bookcases","COD"
"B-25703",NA,NA,NA,NA,17,-3,2,"Clothing","Stole","UPI"
"B-26049",NA,NA,NA,NA,100,28,2,"Clothing","Hankerchief","UPI"
"B-25755",NA,NA,NA,NA,80,-19,5,"Clothing","Stole","UPI"
"B-26070",NA,NA,NA,NA,75,29,1,"Clothing","Trousers","UPI"
"B-25755",NA,NA,NA,NA,26,4,2,"Clothing","Saree","UPI"
"B-26047",NA,NA,NA,NA,55,12,5,"Clothing","Skirt","COD"
"B-25604",NA,NA,NA,NA,157,5,9,"Clothing","Saree","UPI"
"B-25651",NA,NA,NA,NA,200,-60,4,"Furniture","Bookcases","UPI"
"B-25983",NA,NA,NA,NA,230,5,2,"Clothing","Saree","UPI"
"B-26056",NA,NA,NA,NA,213,-145,3,"Furniture","Bookcases","Debit Card"
"B-25940",NA,NA,NA,NA,55,4,2,"Clothing","Stole","COD"
"B-25766",NA,NA,NA,NA,220,-19,2,"Clothing","Saree","Debit Card"
"B-25935",NA,NA,NA,NA,150,32,3,"Clothing","Hankerchief","COD"
"B-25970",NA,NA,NA,NA,203,84,2,"Electronics","Printers","UPI"
"B-26053",NA,NA,NA,NA,93,31,3,"Electronics","Accessories","UPI"
"B-25947",NA,NA,NA,NA,290,35,6,"Clothing","Hankerchief","COD"
"B-25856",NA,NA,NA,NA,48,6,1,"Clothing","Saree","COD"
"B-26030",NA,NA,NA,NA,221,35,4,"Electronics","Accessories","Debit Card"
"B-26069",NA,NA,NA,NA,55,18,2,"Clothing","Kurti","COD"
"B-25653",NA,NA,NA,NA,227,102,8,"Electronics","Accessories","Debit Card"
"B-25627",NA,NA,NA,NA,55,-39,4,"Clothing","Stole","COD"
"B-25947",NA,NA,NA,NA,207,33,2,"Electronics","Accessories","UPI"
"B-25801",NA,NA,NA,NA,64,6,4,"Clothing","Saree","COD"
"B-25964",NA,NA,NA,NA,89,6,5,"Clothing","Saree","COD"
"B-25950",NA,NA,NA,NA,54,27,2,"Clothing","Stole","COD"
"B-25878",NA,NA,NA,NA,84,41,3,"Clothing","T-shirt","Credit Card"
"B-25773",NA,NA,NA,NA,209,-21,2,"Electronics","Electronic Games","UPI"
"B-26081",NA,NA,NA,NA,79,33,4,"Clothing","Stole","UPI"
"B-26027",NA,NA,NA,NA,54,8,4,"Clothing","T-shirt","COD"
"B-25967",NA,NA,NA,NA,229,59,9,"Clothing","Saree","Debit Card"
"B-25901",NA,NA,NA,NA,158,38,3,"Clothing","Hankerchief","UPI"
"B-25951",NA,NA,NA,NA,248,105,2,"Electronics","Phones","Debit Card"
"B-25853",NA,NA,NA,NA,199,6,2,"Clothing","Saree","UPI"
"B-25923",NA,NA,NA,NA,253,-11,1,"Clothing","Trousers","Debit Card"
"B-25793",NA,NA,NA,NA,257,-252,4,"Clothing","Saree","Debit Card"
"B-26068",NA,NA,NA,NA,193,33,5,"Electronics","Accessories","COD"
"B-26080",NA,NA,NA,NA,109,35,6,"Clothing","T-shirt","COD"
"B-25843",NA,NA,NA,NA,214,30,3,"Electronics","Accessories","COD"
"B-26002",NA,NA,NA,NA,141,7,7,"Clothing","Saree","COD"
"B-25993",NA,NA,NA,NA,201,32,4,"Furniture","Furnishings","UPI"
"B-26070",NA,NA,NA,NA,54,12,4,"Clothing","Shirt","COD"
"B-25887",NA,NA,NA,NA,83,6,6,"Clothing","Shirt","EMI"
"B-25654",NA,NA,NA,NA,54,-3,3,"Clothing","Saree","COD"
"B-25898",NA,NA,NA,NA,53,5,3,"Clothing","T-shirt","COD"
"B-25664",NA,NA,NA,NA,258,-27,2,"Electronics","Phones","Debit Card"
"B-26012",NA,NA,NA,NA,199,8,2,"Clothing","Saree","COD"
"B-25979",NA,NA,NA,NA,82,-27,3,"Clothing","Kurti","EMI"
"B-26054",NA,NA,NA,NA,139,36,3,"Clothing","Stole","COD"
"B-25757",NA,NA,NA,NA,53,15,2,"Clothing","Stole","COD"
"B-25623",NA,NA,NA,NA,53,1,4,"Clothing","Stole","COD"
"B-25824",NA,NA,NA,NA,101,38,2,"Furniture","Furnishings","COD"
"B-25754",NA,NA,NA,NA,262,215,2,"Electronics","Printers","Debit Card"
"B-25693",NA,NA,NA,NA,82,-39,5,"Clothing","T-shirt","EMI"
"B-25638",NA,NA,NA,NA,154,39,3,"Clothing","Hankerchief","COD"
"B-25922",NA,NA,NA,NA,52,18,2,"Clothing","Stole","COD"
"B-25919",NA,NA,NA,NA,1599,37,6,"Electronics","Electronic Games","UPI"
"B-25989",NA,NA,NA,NA,338,41,7,"Clothing","Hankerchief","UPI"
"B-25999",NA,NA,NA,NA,51,-49,2,"Electronics","Electronic Games","COD"
"B-25661",NA,NA,NA,NA,224,-81,3,"Furniture","Chairs","COD"
"B-26099",NA,NA,NA,NA,207,37,4,"Clothing","Hankerchief","COD"
"B-25866",NA,NA,NA,NA,51,14,2,"Clothing","Stole","COD"
"B-26098",NA,NA,NA,NA,82,8,3,"Electronics","Accessories","EMI"
"B-26062",NA,NA,NA,NA,50,-17,2,"Clothing","Stole","COD"
"B-25761",NA,NA,NA,NA,263,-31,9,"Electronics","Electronic Games","Debit Card"
"B-25843",NA,NA,NA,NA,50,7,6,"Clothing","Skirt","COD"
"B-25683",NA,NA,NA,NA,245,-3,4,"Electronics","Phones","UPI"
"B-25959",NA,NA,NA,NA,82,24,6,"Clothing","Hankerchief","EMI"
"B-25787",NA,NA,NA,NA,229,-41,8,"Electronics","Accessories","COD"
"B-25951",NA,NA,NA,NA,50,14,1,"Electronics","Electronic Games","COD"
"B-26056",NA,NA,NA,NA,220,40,2,"Electronics","Accessories","COD"
"B-25643",NA,NA,NA,NA,263,-63,2,"Electronics","Electronic Games","Debit Card"
"B-26093",NA,NA,NA,NA,81,-41,5,"Clothing","Leggings","EMI"
"B-25775",NA,NA,NA,NA,50,-17,2,"Clothing","Stole","COD"
"B-26093",NA,NA,NA,NA,49,5,4,"Clothing","Hankerchief","COD"
"B-25851",NA,NA,NA,NA,237,47,9,"Clothing","T-shirt","UPI"
"B-25685",NA,NA,NA,NA,264,-30,3,"Furniture","Furnishings","Debit Card"
"B-25651",NA,NA,NA,NA,49,3,1,"Clothing","Shirt","COD"
"B-25793",NA,NA,NA,NA,63,-24,6,"Clothing","Kurti","COD"
"B-25708",NA,NA,NA,NA,81,-51,7,"Clothing","Stole","EMI"
"B-25847",NA,NA,NA,NA,264,71,10,"Furniture","Furnishings","Debit Card"
"B-25954",NA,NA,NA,NA,48,11,2,"Clothing","Shirt","COD"
"B-25997",NA,NA,NA,NA,48,15,1,"Clothing","Hankerchief","COD"
"B-25650",NA,NA,NA,NA,245,-78,2,"Electronics","Printers","UPI"
"B-25883",NA,NA,NA,NA,146,42,5,"Clothing","Hankerchief","UPI"
"B-25945",NA,NA,NA,NA,245,10,2,"Furniture","Bookcases","COD"
"B-25981",NA,NA,NA,NA,245,91,2,"Furniture","Bookcases","UPI"
"B-25862",NA,NA,NA,NA,80,3,3,"Clothing","Stole","EMI"
"B-25877",NA,NA,NA,NA,269,33,5,"Furniture","Chairs","Debit Card"
"B-26090",NA,NA,NA,NA,80,22,3,"Clothing","Stole","EMI"
"B-26050",NA,NA,NA,NA,284,44,6,"Clothing","Hankerchief","COD"
"B-26072",NA,NA,NA,NA,313,44,3,"Electronics","Electronic Games","COD"
"B-25916",NA,NA,NA,NA,80,-26,9,"Clothing","Skirt","EMI"
"B-25722",NA,NA,NA,NA,48,-8,8,"Clothing","Stole","COD"
"B-25746",NA,NA,NA,NA,87,16,2,"Clothing","Saree","UPI"
"B-25753",NA,NA,NA,NA,47,-114,5,"Furniture","Furnishings","COD"
"B-25956",NA,NA,NA,NA,140,28,2,"Electronics","Phones","COD"
"B-25996",NA,NA,NA,NA,47,1,2,"Clothing","Stole","COD"
"B-25896",NA,NA,NA,NA,79,-2,2,"Furniture","Furnishings","EMI"
"B-25796",NA,NA,NA,NA,78,-64,7,"Clothing","Stole","EMI"
"B-25798",NA,NA,NA,NA,47,-3,2,"Clothing","Stole","COD"
"B-26043",NA,NA,NA,NA,185,48,4,"Clothing","Stole","UPI"
"B-26028",NA,NA,NA,NA,77,36,2,"Clothing","Shirt","EMI"
"B-25812",NA,NA,NA,NA,259,47,5,"Clothing","Hankerchief","UPI"
"B-25605",NA,NA,NA,NA,75,0,7,"Clothing","Saree","EMI"
"B-25702",NA,NA,NA,NA,75,0,3,"Clothing","Shirt","EMI"
"B-25940",NA,NA,NA,NA,46,0,4,"Clothing","Leggings","COD"
"B-26087",NA,NA,NA,NA,46,13,3,"Clothing","Hankerchief","COD"
"B-25955",NA,NA,NA,NA,200,13,5,"Electronics","Phones","COD"
"B-25626",NA,NA,NA,NA,46,-14,1,"Electronics","Phones","COD"
"B-25811",NA,NA,NA,NA,126,52,4,"Clothing","Hankerchief","UPI"
"B-25856",NA,NA,NA,NA,74,29,3,"Clothing","Stole","EMI"
"B-25628",NA,NA,NA,NA,45,13,4,"Clothing","Skirt","COD"
"B-26016",NA,NA,NA,NA,74,9,3,"Clothing","Shirt","UPI"
"B-25999",NA,NA,NA,NA,129,11,2,"Electronics","Phones","UPI"
"B-26043",NA,NA,NA,NA,122,50,7,"Clothing","Stole","UPI"
"B-25743",NA,NA,NA,NA,74,-51,3,"Clothing","Stole","UPI"
"B-26014",NA,NA,NA,NA,278,39,5,"Furniture","Chairs","Debit Card"
"B-25876",NA,NA,NA,NA,282,14,4,"Clothing","Trousers","Debit Card"
"B-25785",NA,NA,NA,NA,45,0,2,"Clothing","T-shirt","COD"
"B-25810",NA,NA,NA,NA,45,6,3,"Clothing","Shirt","COD"
"B-25833",NA,NA,NA,NA,45,16,3,"Clothing","Stole","COD"
"B-25931",NA,NA,NA,NA,73,-36,3,"Furniture","Chairs","UPI"
"B-25852",NA,NA,NA,NA,45,12,4,"Clothing","Hankerchief","COD"
"B-25738",NA,NA,NA,NA,72,-6,3,"Clothing","Saree","UPI"
"B-25921",NA,NA,NA,NA,71,-44,5,"Electronics","Accessories","UPI"
"B-25685",NA,NA,NA,NA,45,-2,4,"Clothing","Shirt","COD"
"B-25996",NA,NA,NA,NA,286,140,6,"Clothing","Shirt","Debit Card"
"B-25663",NA,NA,NA,NA,294,138,2,"Electronics","Printers","Debit Card"
"B-25888",NA,NA,NA,NA,223,4,3,"Electronics","Phones","COD"
"B-25677",NA,NA,NA,NA,20,-2,1,"Electronics","Accessories","UPI"
"B-26045",NA,NA,NA,NA,302,75,6,"Furniture","Furnishings","Debit Card"
"B-26002",NA,NA,NA,NA,113,28,2,"Clothing","Saree","UPI"
"B-25953",NA,NA,NA,NA,44,2,3,"Clothing","Hankerchief","COD"
"B-25617",NA,NA,NA,NA,305,-270,5,"Electronics","Electronic Games","Debit Card"
"B-25702",NA,NA,NA,NA,306,-147,3,"Clothing","Saree","Debit Card"
"B-25799",NA,NA,NA,NA,70,-64,5,"Clothing","Stole","UPI"
"B-25985",NA,NA,NA,NA,44,11,4,"Clothing","Stole","COD"
"B-25952",NA,NA,NA,NA,44,14,3,"Clothing","Hankerchief","COD"
"B-25754",NA,NA,NA,NA,319,312,5,"Clothing","Saree","Debit Card"
"B-25770",NA,NA,NA,NA,287,-280,12,"Furniture","Chairs","UPI"
"B-25954",NA,NA,NA,NA,44,10,3,"Clothing","Stole","COD"
"B-25657",NA,NA,NA,NA,288,-180,4,"Furniture","Chairs","COD"
"B-25801",NA,NA,NA,NA,49,-31,2,"Clothing","Stole","COD"
"B-26000",NA,NA,NA,NA,43,-10,4,"Clothing","Skirt","COD"
"B-25897",NA,NA,NA,NA,43,5,3,"Clothing","Stole","COD"
"B-25681",NA,NA,NA,NA,68,-27,3,"Electronics","Accessories","UPI"
"B-25852",NA,NA,NA,NA,320,144,1,"Electronics","Printers","Debit Card"
"B-26067",NA,NA,NA,NA,67,2,4,"Clothing","T-shirt","UPI"
"B-25601",NA,NA,NA,NA,66,-12,5,"Clothing","Stole","UPI"
